,0,1,2,3
original_glrlm_GrayLevelVariance_L2,-1.4760014415455687,-1.4492403755879044,-1.0141667999278479,-0.9060020797541991
original_glrlm_GrayLevelVariance_L3,-1.690622422206322,-1.6352972559820442,-1.1764313638462167,-1.0541140785092011
original_glrlm_GrayLevelVariance_L4,-1.627779776283905,-1.5970823347986802,-1.1646930384049257,-1.0609566354073066
original_glrlm_GrayLevelVariance_L5,-1.520563758771332,-1.5044446097149426,-1.084622626886124,-0.9910941635809513
original_glrlm_GrayLevelVariance_Complete,-1.6174174054608081,-1.5973626875607736,-1.113336546898559,-1.0243463644399868
original_glrlm_HighGrayLevelRunEmphasis_L1,-4.603212973268892,-3.740759909154032,0.1159424682160381,-2.7114584603501446
original_glrlm_HighGrayLevelRunEmphasis_L2,1.784911839995969,-4.263121538638392,12.336868426143722,10.308099024553638
original_glrlm_HighGrayLevelRunEmphasis_L3,-1.3317290395198678,-6.68235183655634,-4.8558205105829195,-5.8338209284880005
original_glrlm_HighGrayLevelRunEmphasis_L4,0.2774562995657741,-7.382318383881701,23.634969205937516,13.555773781794338
original_glrlm_HighGrayLevelRunEmphasis_L5,-4.191843176145932,-7.744002369602041,24.91138965500156,13.377553000374455
original_glrlm_HighGrayLevelRunEmphasis_Complete,-1.4244123931700752,-7.347513286879239,24.173802553013278,13.791364555745924
original_glrlm_LongRunEmphasis_L1,-0.00024144146416346475,0.0005360231180289289,-0.00014170934440417256,0.00135278904296517
original_glrlm_LongRunEmphasis_L2,0.00010062615395046216,0.0010355423558701064,0.00022555715786105437,0.0017198137658375882
original_glrlm_LongRunEmphasis_L3,0.0002522616637089946,0.0010272882194494889,0.00021610709856533438,0.0015389358719700512
original_glrlm_LongRunEmphasis_L4,0.00019803433772130178,0.0010937882902612701,0.00017126063773087005,0.0014698048919796387
original_glrlm_LongRunEmphasis_L5,-0.00017064784055018372,0.000756683157117061,8.82570851539748e-05,0.0014688946080542381
original_glrlm_LongRunEmphasis_Complete,3.294192556297336e-05,0.0008909451579131587,0.00011016508501736133,0.0015125094768952772
original_glrlm_LongRunHighGrayLevelEmphasis_L1,-5.360821442322578,-3.811954165875699,0.38862051570122663,-2.6699371504625398
original_glrlm_LongRunHighGrayLevelEmphasis_L2,2.6542257287720203,-4.570918690307084,15.759325997320179,15.997881009304765
original_glrlm_LongRunHighGrayLevelEmphasis_L3,-1.039092141886516,-7.666419031605178,-5.284047131090145,-6.750617121632588
original_glrlm_LongRunHighGrayLevelEmphasis_L4,0.870396604247022,-8.373677311723362,29.092364652650065,20.721785961324827
original_glrlm_LongRunHighGrayLevelEmphasis_L5,-4.74080634405118,-8.902837233045785,30.76142825503224,20.551288493616475
original_glrlm_LongRunHighGrayLevelEmphasis_Complete,-1.2609677521976945,-8.373257419646125,29.989611163706783,21.33695162692838
original_glrlm_LongRunLowGrayLevelEmphasis_L1,-8.789858862319946e-07,-5.340112867532984e-06,-5.744029845089503e-06,1.3390531465320082e-06
original_glrlm_LongRunLowGrayLevelEmphasis_L2,-8.347469022603492e-06,5.723739289881503e-06,-1.9022681142880992e-05,-7.973292910781296e-05
original_glrlm_LongRunLowGrayLevelEmphasis_L3,-3.3955002024879948e-06,2.5302318216532e-05,5.693164908125501e-06,8.624774902705599e-05
original_glrlm_LongRunLowGrayLevelEmphasis_L4,-4.996857441099994e-06,1.527863557133801e-05,-2.6505061481665487e-05,-1.2630678788840966e-05
original_glrlm_LongRunLowGrayLevelEmphasis_L5,-1.0570537026914997e-06,1.1534827177429503e-05,-2.6163111837970495e-05,-1.6471759042254972e-05
original_glrlm_LongRunLowGrayLevelEmphasis_Complete,-2.8370800874319963e-06,1.0422768530337007e-05,-2.1995727861386992e-05,-2.4345808885277974e-05
original_glrlm_LowGrayLevelRunEmphasis_L1,-2.2148655152700012e-07,-3.1550169760099984e-06,-3.7512780264855063e-06,-2.0824811634900017e-06
original_glrlm_LowGrayLevelRunEmphasis_L2,-6.555989962927998e-06,2.329327902711502e-06,-1.4853607094150994e-05,-5.206473666996148e-05
original_glrlm_LowGrayLevelRunEmphasis_L3,-2.951982403631498e-06,1.4345126396889505e-05,4.435465576043502e-06,5.0292574459859516e-05
original_glrlm_LowGrayLevelRunEmphasis_L4,-4.082988478094994e-06,8.598401377506504e-06,-2.0997241918315484e-05,-9.816480511437469e-06
original_glrlm_LowGrayLevelRunEmphasis_L5,-3.938240406449977e-07,7.022929841513504e-06,-2.0465219155767486e-05,-1.1778540889357478e-05
original_glrlm_LowGrayLevelRunEmphasis_Complete,-2.1417479889899996e-06,6.060465506873003e-06,-1.713727766098849e-05,-1.670562312635348e-05
original_glrlm_RunEntropy_L1,-0.006085472074884668,-0.006392754911696681,-0.004766675727449358,-0.004889374661663062
original_glrlm_RunEntropy_L2,-0.0059770110644621595,-0.006100320867649,-0.004886721106660249,-0.004870446993094992
original_glrlm_RunEntropy_L3,-0.006137416640247607,-0.006170261261564702,-0.004884002850781733,-0.004897006401446729
original_glrlm_RunEntropy_L4,-0.006136852495811434,-0.006210852300332708,-0.00485245342026911,-0.005036734199363433
original_glrlm_RunEntropy_L5,-0.005854694499038115,-0.0059181820552951965,-0.004741101356784378,-0.0049322404548321555
original_glrlm_RunEntropy_Complete,-0.006093825309160084,-0.006218279741561101,-0.0048582934588520515,-0.004948979008766761
original_glrlm_RunLengthNonUniformity_L1,64.49475106153069,-96.32369733691658,14.932241351715268,-85.92034102429872
original_glrlm_RunLengthNonUniformity_L2,-15.906932348194788,-177.18500898132572,-18.14298075196658,-106.81960692871225
original_glrlm_RunLengthNonUniformity_L3,-53.96247969091892,-188.6203879180497,-19.962508367469095,-100.70123244874611
original_glrlm_RunLengthNonUniformity_L4,-35.40019358282832,-177.94558465046845,-13.920529565945886,-88.74522581557548
original_glrlm_RunLengthNonUniformity_L5,33.087345682560375,-110.14872624453304,-6.276749598994935,-74.36922194192162
original_glrlm_RunLengthNonUniformity_Complete,-7.066419800470707,-750.1946299104999,-43.106683197269014,-456.45027441888453
original_glrlm_RunLengthNonUniformityNormalized_L1,0.00011183358036902924,-0.00017696492597279006,6.455031508149902e-05,-0.00037285497289840923
original_glrlm_RunLengthNonUniformityNormalized_L2,-2.806131045609647e-05,-0.00033523128374621653,-7.850346890470057e-05,-0.0004783447005320782
original_glrlm_RunLengthNonUniformityNormalized_L3,-9.701617935499904e-05,-0.0003583077667182265,-9.058525663787278e-05,-0.00046159372090703426
original_glrlm_RunLengthNonUniformityNormalized_L4,-6.735585492889724e-05,-0.0003617950463393558,-6.734559805054797e-05,-0.00043865773091443115
original_glrlm_RunLengthNonUniformityNormalized_L5,7.92847336816587e-05,-0.0002789799467928131,-3.719448629893845e-05,-0.0004444451749736715
original_glrlm_RunLengthNonUniformityNormalized_Complete,-1.9863716027206915e-06,-0.0003013580006074219,-4.049813325094735e-05,-0.0004382743340964309
original_glrlm_RunPercentage_L1,6.405263823121038e-05,-0.00011075039937475538,3.674976193521203e-05,-0.0002616899833402314
original_glrlm_RunPercentage_L2,-2.0358184066488153e-05,-0.00021441263211884217,-5.13504103016532e-05,-0.0003332428436958676
original_glrlm_RunPercentage_L3,-6.085427339876617e-05,-0.000223976357058567,-5.39896645973273e-05,-0.0003128473715897232
original_glrlm_RunPercentage_L4,-4.519937612532633e-05,-0.00023291534377064597,-4.1523946518572046e-05,-0.0002970356281717567
original_glrlm_RunPercentage_L5,4.559590629719489e-05,-0.00016849006521357253,-2.2180524845553795e-05,-0.0003009044530729538
original_glrlm_RunPercentage_Complete,-4.390233415895551e-06,-0.0001897959072460426,-2.5757334881395103e-05,-0.0003009710359337397
original_glrlm_RunVariance_L1,-8.695474550457303e-05,0.00020213993247811943,-5.1138985649630115e-05,0.0005656666968559918
original_glrlm_RunVariance_L2,4.409728276077707e-05,0.0003956469749940667,9.217810478794107e-05,0.0007195493672893372
original_glrlm_RunVariance_L3,0.00010015918411602614,0.0003893901157001952,8.099334851539372e-05,0.0006326687514434788
original_glrlm_RunVariance_L4,8.375915677064647e-05,0.00042737987519087916,6.643969107100265e-05,0.0006059816029937729
original_glrlm_RunVariance_L5,-6.122351477770564e-05,0.00027308230496648854,3.280848195020657e-05,0.000604014705381044
original_glrlm_RunVariance_Complete,1.767231808315107e-05,0.00033809716552106163,4.357865310857254e-05,0.0006271212072019145
original_glrlm_ShortRunEmphasis_L1,4.813327656016293e-05,-8.668848706844385e-05,2.8025377678209287e-05,-0.00018422623418378186
original_glrlm_ShortRunEmphasis_L2,-1.3586533465860702e-05,-0.00016388744515317147,-3.5648425365994226e-05,-0.00023557885433166966
original_glrlm_ShortRunEmphasis_L3,-4.305508829036908e-05,-0.0001705155656101057,-4.004008255244306e-05,-0.00022254688810796782
original_glrlm_ShortRunEmphasis_L4,-3.0360473828576914e-05,-0.00017302979467265602,-2.9978987512636327e-05,-0.00021175811713693957
original_glrlm_ShortRunEmphasis_L5,3.408645978713386e-05,-0.0001330391478497737,-1.6434829490087934e-05,-0.0002136901358099437
original_glrlm_ShortRunEmphasis_Complete,-1.8738239489383221e-06,-0.00014525913871001387,-1.8371834197378164e-05,-0.0002133806451697549
original_glrlm_ShortRunHighGrayLevelEmphasis_L1,-4.431118777076208,-3.701433518841003,0.061398980814206264,-2.6899864893073087
original_glrlm_ShortRunHighGrayLevelEmphasis_L2,1.6083507006379247,-4.176807033371458,11.622848289845898,9.273195557069544
original_glrlm_ShortRunHighGrayLevelEmphasis_L3,-1.382555612403791,-6.466927319420261,-4.753915783899665,-5.62776175262122
original_glrlm_ShortRunHighGrayLevelEmphasis_L4,0.16504829561094228,-7.153505170083088,22.4617561906111,12.237955552235936
original_glrlm_ShortRunHighGrayLevelEmphasis_L5,-4.0658684317242155,-7.494650865269632,23.652683286537968,12.0618156606523
original_glrlm_ShortRunHighGrayLevelEmphasis_Complete,-1.4477040991240575,-7.114866639456812,22.931174653667767,12.41444443898786
original_glrlm_ShortRunLowGrayLevelEmphasis_L1,-9.495344518399963e-08,-2.733703385502503e-06,-3.3529580060885012e-06,-2.3397183469144954e-06
original_glrlm_ShortRunLowGrayLevelEmphasis_L2,-6.1691896020494976e-06,1.8068916921925043e-06,-1.396949187451349e-05,-4.6738918739839495e-05
original_glrlm_ShortRunLowGrayLevelEmphasis_L3,-2.840690188782501e-06,1.2427724989715002e-05,4.177956672615001e-06,4.41496825585175e-05
original_glrlm_ShortRunLowGrayLevelEmphasis_L4,-3.874868980025495e-06,7.445774038656007e-06,-1.9822476504221996e-05,-9.144025899194472e-06
original_glrlm_ShortRunLowGrayLevelEmphasis_L5,-2.6262470856349977e-07,6.196611644704503e-06,-1.9261786977571496e-05,-1.0807486665335977e-05
original_glrlm_ShortRunLowGrayLevelEmphasis_Complete,-1.9913358187195003e-06,5.291160485670002e-06,-1.6113356743961496e-05,-1.5178058742825484e-05
original_glszm_GrayLevelNonUniformity_L1,15.377213042019132,6.294818377346919,4.661046814605353,0.9788018240836155
original_glszm_GrayLevelNonUniformity_L2,12.64620084383728,4.502618796634106,3.6721367734657333,0.3325340563783603
original_glszm_GrayLevelNonUniformity_L3,11.994215667915281,5.232650566350376,3.6279593597222943,0.37776357963824664
original_glszm_GrayLevelNonUniformity_L4,11.13354874423455,4.57224606610238,3.3578035175507197,0.33999095776696797
original_glszm_GrayLevelNonUniformity_L5,11.06319419768182,3.937455789848803,2.9030330106052347,0.3107601102011478
original_glszm_GrayLevelNonUniformity_Complete,62.02673804231582,24.288711530427694,18.19509821303846,2.32598281144456
original_glszm_GrayLevelNonUniformityNormalized_L1,7.551408515386703e-05,0.00010077844796192002,6.727550830011154e-05,7.425195322104113e-05
original_glszm_GrayLevelNonUniformityNormalized_L2,8.195887161605458e-05,0.00010703372979664655,7.647971740616706e-05,8.409575066844156e-05
original_glszm_GrayLevelNonUniformityNormalized_L3,8.426800303295003e-05,0.00010981496594125758,7.432163902510149e-05,8.338433281378005e-05
original_glszm_GrayLevelNonUniformityNormalized_L4,7.982679285962803e-05,0.00010872152991593155,7.164129555814201e-05,8.48082175254651e-05
original_glszm_GrayLevelNonUniformityNormalized_L5,7.898740980335059e-05,0.00010477289722662154,7.076028908959003e-05,8.38037898944976e-05
original_glszm_GrayLevelNonUniformityNormalized_Complete,8.013527600095662e-05,0.0001057714495849805,7.215327225034301e-05,8.166614387356851e-05
original_glszm_GrayLevelVariance_L1,-1.8502050752341863,-2.165720372429498,-1.268969476128963,-1.239803693457863
original_glszm_GrayLevelVariance_L2,-1.6923411414005538,-1.7542358311201536,-1.2299660801789414,-1.061729336534738
original_glszm_GrayLevelVariance_L3,-1.84067992060497,-1.893991625133997,-1.3303464927169335,-1.1376895724503011
original_glszm_GrayLevelVariance_L4,-1.694713842656665,-1.819766296266977,-1.2741971632428308,-1.1438732583505136
original_glszm_GrayLevelVariance_L5,-1.6126076442257335,-1.7430834531762414,-1.2124067066438642,-1.07684120852437
original_glszm_GrayLevelVariance_Complete,-1.7503320808168634,-1.882836075969886,-1.2720047014915896,-1.1375083585813108
original_glszm_HighGrayLevelZoneEmphasis_L1,-7.333050905905617,-7.876937934217983,-1.6882597312115935,-5.03390041890225
original_glszm_HighGrayLevelZoneEmphasis_L2,0.18307291957440988,-7.576661895905577,11.8866450225021,10.863834675979117
original_glszm_HighGrayLevelZoneEmphasis_L3,-2.5397764272966046,-10.032279137397245,-6.6015321317484394,-8.315338989838748
original_glszm_HighGrayLevelZoneEmphasis_L4,-0.7917217377360374,-10.878034154508434,23.921502861364488,13.784861480752156
original_glszm_HighGrayLevelZoneEmphasis_L5,-6.560006775706611,-11.89894948373834,25.053067500203262,13.525816263229844
original_glszm_HighGrayLevelZoneEmphasis_Complete,-3.3002660602483447,-11.481644261470992,24.291440512294898,14.018374210116496
original_glszm_LargeAreaEmphasis_L1,4.452155590261383,75.8322165126859,3.0016523402917206,43.79938585031847
original_glszm_LargeAreaEmphasis_L2,18.17374509882802,136.39109330505764,10.011856198455723,66.97376276773008
original_glszm_LargeAreaEmphasis_L3,10.143839500115103,91.64582368559468,5.724169595565425,46.47797857789658
original_glszm_LargeAreaEmphasis_L4,14.442004449608108,80.67461629263573,3.5885660186935753,47.351963319341635
original_glszm_LargeAreaEmphasis_L5,5.720335574799675,78.23500153534253,4.996332792673012,42.93184424122011
original_glszm_LargeAreaEmphasis_Complete,10.805264175520701,104.54219295257687,5.528446839496449,64.75578043916256
original_glszm_LargeAreaHighGrayLevelEmphasis_L1,3902.345950949333,30907.42890232535,2913.814744390124,9615.776845913957
original_glszm_LargeAreaHighGrayLevelEmphasis_L2,16361.408837336914,37211.67180481716,21039.740012473616,86110.62472738985
original_glszm_LargeAreaHighGrayLevelEmphasis_L3,6931.039817697313,13454.035451424908,1980.407979123935,835.4310641159419
original_glszm_LargeAreaHighGrayLevelEmphasis_L4,13862.547991580308,17773.130343776356,17379.37680779219,90252.97026753775
original_glszm_LargeAreaHighGrayLevelEmphasis_L5,4256.107071515112,22381.49644832146,23866.3443997652,89896.2284256002
original_glszm_LargeAreaHighGrayLevelEmphasis_Complete,10492.321810561545,35087.26722987248,23191.86636479069,121717.80788059632
original_glszm_LargeAreaLowGrayLevelEmphasis_L1,0.004064171996057902,0.17300634886165384,0.0009023668432742305,0.20552545576607098
original_glszm_LargeAreaLowGrayLevelEmphasis_L2,0.018200989527858112,0.5130835366080398,-0.008213286379483983,-0.2292055928076719
original_glszm_LargeAreaLowGrayLevelEmphasis_L3,0.014933231177425973,0.580340017349365,0.01610253906987548,0.6314770776331171
original_glszm_LargeAreaLowGrayLevelEmphasis_L4,0.014230588208815799,0.33299709288526513,-0.01600627772890782,0.03396579299633479
original_glszm_LargeAreaLowGrayLevelEmphasis_L5,0.007057116463324622,0.25097010939164255,-0.017651456684712685,-0.009649724074216503
original_glszm_LargeAreaLowGrayLevelEmphasis_Complete,0.010619478578395661,0.30273191816376277,-0.01325872008137238,-0.02390888224506954
original_glszm_LowGrayLevelZoneEmphasis_L1,9.42263061330004e-07,1.0573238813920047e-06,-1.0331854571804993e-06,3.211105087066505e-06
original_glszm_LowGrayLevelZoneEmphasis_L2,-5.1263428663720006e-06,4.2596420506570025e-06,-1.2127214883571995e-05,-3.083383490418199e-05
original_glszm_LowGrayLevelZoneEmphasis_L3,-2.358083762280501e-06,1.1006114383695504e-05,5.0326212610495055e-06,3.89831574806865e-05
original_glszm_LowGrayLevelZoneEmphasis_L4,-3.207040456116495e-06,6.897466966171005e-06,-1.766524285373899e-05,-5.3881474814494805e-06
original_glszm_LowGrayLevelZoneEmphasis_L5,8.356808841725015e-07,6.157528868746503e-06,-1.698559461841049e-05,-6.647536749089488e-06
original_glszm_LowGrayLevelZoneEmphasis_Complete,-1.2348745330779995e-06,5.407723937831001e-06,-1.408845455245899e-05,-9.797950285611988e-06
original_glszm_SizeZoneNonUniformity_L1,95.82984474245457,-65.86174907035193,5.296708101017333,-44.03672776059812
original_glszm_SizeZoneNonUniformity_L2,-4.927539841312795,-100.74730658998631,-30.886917942368793,-57.341198573917346
original_glszm_SizeZoneNonUniformity_L3,-56.45387552022045,-120.58292248514208,-40.07599642351863,-68.02293769920355
original_glszm_SizeZoneNonUniformity_L4,-22.275170596899535,-114.00269540939661,-36.38149536702125,-69.79278729682648
original_glszm_SizeZoneNonUniformity_L5,33.130593007419776,-83.91167516272279,-20.894590645700745,-48.69379786753407
original_glszm_SizeZoneNonUniformity_Complete,46.59454873528622,-484.16953766235986,-122.3964701136921,-286.5162425480116
original_glszm_SizeZoneNonUniformityNormalized_L1,0.00019149046245664107,-0.000212389834063728,-6.595402229061773e-05,-0.0003391047729548284
original_glszm_SizeZoneNonUniformityNormalized_L2,1.151739935522529e-06,-0.00031654346151168767,-0.00018871613278259266,-0.00040026596163899214
original_glszm_SizeZoneNonUniformityNormalized_L3,-7.065761811279638e-05,-0.00031338203313813516,-0.0002467830539170394,-0.00047704753073480634
original_glszm_SizeZoneNonUniformityNormalized_L4,1.549530170888563e-05,-0.0003071531574784142,-0.00027625759863866514,-0.0005617732470954161
original_glszm_SizeZoneNonUniformityNormalized_L5,2.3026185433359077e-05,-0.0003392316719922144,-0.000208819914059138,-0.0003872009790379054
original_glszm_SizeZoneNonUniformityNormalized_Complete,3.098066060652448e-05,-0.00029768024144475165,-0.00019812304974924398,-0.0004346027319020926
original_glszm_SmallAreaEmphasis_L1,0.00015030026138586463,-0.00019461092041528696,-5.127599267851368e-05,-0.0003011757858184112
original_glszm_SmallAreaEmphasis_L2,3.698267496009562e-07,-0.0002868567701202884,-0.0001454264255885599,-0.0003478516669615916
original_glszm_SmallAreaEmphasis_L3,-5.526665608253994e-05,-0.000275385984518034,-0.00018710292132054535,-0.00041195844982576743
original_glszm_SmallAreaEmphasis_L4,1.0387745849479289e-05,-0.0002693329735816495,-0.00020997815304648422,-0.0004813265374180918
original_glszm_SmallAreaEmphasis_L5,1.6085649374720984e-05,-0.00030194916859192425,-0.00015854239032707276,-0.0003328397436765343
original_glszm_SmallAreaEmphasis_Complete,2.3203261227251027e-05,-0.00026578992981772726,-0.00015166491106045064,-0.00037746337285666484
original_glszm_SmallAreaHighGrayLevelEmphasis_L1,-5.068569137428934,-5.73474987316573,-1.4200000280784972,-3.8698723218090207
original_glszm_SmallAreaHighGrayLevelEmphasis_L2,-0.15342657822450978,-5.545112394913422,7.879283844068375,6.331091596792508
original_glszm_SmallAreaHighGrayLevelEmphasis_L3,-2.081029621132327,-7.135542981631281,-5.218241938035779,-6.0871603593941455
original_glszm_SmallAreaHighGrayLevelEmphasis_L4,-0.7541606182110334,-7.750406775655742,16.504653004241444,7.9924627523673815
original_glszm_SmallAreaHighGrayLevelEmphasis_L5,-4.8061353624680505,-8.67774255456785,17.27661716427236,7.798852154021471
original_glszm_SmallAreaHighGrayLevelEmphasis_Complete,-2.5188505651724538,-8.21436529693613,16.734527125576353,8.155214789056018
original_glszm_SmallAreaLowGrayLevelEmphasis_L1,8.617259620475019e-07,7.26077057249003e-07,-6.874537614205006e-07,1.6237720216475013e-06
original_glszm_SmallAreaLowGrayLevelEmphasis_L2,-3.571395949723995e-06,2.6780619164635004e-06,-8.395596350576497e-06,-1.8825300058476492e-05
original_glszm_SmallAreaLowGrayLevelEmphasis_L3,-1.7273765543769992e-06,6.806281305219499e-06,3.3087135796505e-06,2.39792558292505e-05
original_glszm_SmallAreaLowGrayLevelEmphasis_L4,-2.2155606732449966e-06,4.150746477412002e-06,-1.2711059055117497e-05,-3.3387655453709873e-06
original_glszm_SmallAreaLowGrayLevelEmphasis_L5,6.230441228980017e-07,3.903026833399e-06,-1.2218013572580989e-05,-3.962318079758991e-06
original_glszm_SmallAreaLowGrayLevelEmphasis_Complete,-7.87126095404499e-07,3.2831285212790016e-06,-9.933205469785493e-06,-6.175340461166992e-06
original_glszm_ZoneEntropy_L1,-0.006408130977315104,-0.006025798322548628,-0.0044401701606265,-0.003770048519680838
original_glszm_ZoneEntropy_L2,-0.005814734567662745,-0.005163959640014557,-0.004191136232725602,-0.0033531958472697303
original_glszm_ZoneEntropy_L3,-0.0057464659209783475,-0.005546744678316403,-0.004007288538426476,-0.0032316701933773058
original_glszm_ZoneEntropy_L4,-0.005829428348539105,-0.005429832584779545,-0.0036706047759340185,-0.0031056091299817286
original_glszm_ZoneEntropy_L5,-0.005609614467924047,-0.0049738360900391885,-0.0038257504028243413,-0.003143477755596628
original_glszm_ZoneEntropy_Complete,-0.00592799545904306,-0.005431009577895716,-0.004070679169103453,-0.0032849681550233332
original_glszm_ZonePercentage_L1,0.0003706290543833814,-0.00032012984076417117,0.00012785606192165463,-0.0004886315711131509
original_glszm_ZonePercentage_L2,-3.111449558665994e-05,-0.0005263818996851901,-0.00026839029754369815,-0.0006947587811832699
original_glszm_ZonePercentage_L3,-0.0002626709883277978,-0.0006353478963756959,-0.00033866060339218947,-0.0008029019602689024
original_glszm_ZonePercentage_L4,-0.00015637005860293343,-0.0006544376526715369,-0.0002976830372298286,-0.0008409245218965702
original_glszm_ZonePercentage_L5,0.00023235032834572952,-0.0005508892333954612,-0.00019728089675475675,-0.0007899389746714827
original_glszm_ZonePercentage_Complete,2.7324660024556627e-05,-0.0005323162844040532,-0.00018900709609687052,-0.0007140962782593384
original_glszm_ZoneVariance_L1,4.46340598005941,75.77717206747255,3.0060440496687275,43.73226557134901
original_glszm_ZoneVariance_L2,18.17276638699334,136.30058127170977,10.00309354059015,66.87906275269158
original_glszm_ZoneVariance_L3,10.137764003213388,91.57273254730895,5.7155268659969325,46.40147522969583
original_glszm_ZoneVariance_L4,14.438189956574746,80.59877811541702,3.580930265303567,47.27475585097062
original_glszm_ZoneVariance_L5,5.726339618698497,78.16787072696596,4.990854337424429,42.857982049325805
original_glszm_ZoneVariance_Complete,10.805871675465221,104.46810088049314,5.52286059506944,64.67653253471411
original_ngtdm_Busyness_L1,0.0608715567502807,0.07140764615633642,0.03918945262625507,0.05296880321236083
original_ngtdm_Busyness_L2,0.04255886725182538,0.07803279442956593,-0.004738688256284343,-0.017101527001538733
original_ngtdm_Busyness_L3,0.0538409551200399,0.12343664461538151,0.055738881112308576,0.1015858880838065
original_ngtdm_Busyness_L4,0.041694529088606935,0.08362552161291749,-0.024522988816542548,0.0006288221585289795
original_ngtdm_Busyness_L5,0.04147382593241556,0.05427147947077589,-0.018392819269820636,-0.0024076794915596756
original_ngtdm_Busyness_Complete,0.18863209491904484,0.3217350276476952,-0.10717384674053343,-0.055955158840293485
original_ngtdm_Coarseness_L1,-1.4154664753094244e-07,-2.4213111745528284e-07,-2.0439739222954473e-07,-2.779730974341375e-07
original_ngtdm_Coarseness_L2,-1.1214058858873446e-07,-1.9597739991616415e-07,-1.516147955974916e-07,-2.3040796932797685e-07
original_ngtdm_Coarseness_L3,-9.944863631087469e-08,-1.6523405519965577e-07,-1.345993222129505e-07,-1.7068225016670432e-07
original_ngtdm_Coarseness_L4,-1.1630124269619797e-07,-1.8588873668476825e-07,-1.4466410065870157e-07,-1.866631924757252e-07
original_ngtdm_Coarseness_L5,-1.7639351068181148e-07,-2.4536329318349217e-07,-2.1554794932803079e-07,-2.830887846494996e-07
original_ngtdm_Coarseness_Complete,-2.5308100506135584e-08,-4.133522330785056e-08,-3.377895374295306e-08,-4.568758876566679e-08
original_ngtdm_Complexity_L1,-115.43680089174984,-74.9119196772037,-109.2327138842209,-67.84624895905799
original_ngtdm_Complexity_L2,-156.70721578145233,-83.2427684084505,-103.05805168917693,-62.637405129509276
original_ngtdm_Complexity_L3,-185.58422969299207,-109.81326217053513,-154.56785190913808,-83.31058816826723
original_ngtdm_Complexity_L4,-184.27462694794218,-120.07748807070932,-81.35076323403501,-68.78438692231657
original_ngtdm_Complexity_L5,-92.36736453788524,-93.06640894038404,-77.02439491110408,-53.700932551013025
original_ngtdm_Complexity_Complete,-146.21521327539992,-110.3235441431783,-64.55815122740428,-41.610270668417066
original_ngtdm_Contrast_L1,-0.0001319727004825735,-6.0610828851681284e-05,0.00010322795786503522,-5.8332598679730495e-05
original_ngtdm_Contrast_L2,-0.0002001898936912424,-0.00012560163349410034,-0.00040818685920109005,-0.0003262034502733132
original_ngtdm_Contrast_L3,-0.00025657149508797743,-1.85220260808454e-05,-8.897387612055684e-05,-0.0001243825566772612
original_ngtdm_Contrast_L4,-0.00020342544016635754,-1.742701708982552e-06,-0.0008812683558680093,-0.0005172902835180186
original_ngtdm_Contrast_L5,-0.0002778335360281386,-8.617576828917227e-05,-0.0006822851920274337,-0.0005504759941604807
original_ngtdm_Contrast_Complete,-0.00029489094629250786,-4.9097355496686844e-05,-0.0007883702509344254,-0.0006417761547466357
original_ngtdm_Strength_L1,-0.0027505901372435705,-0.004278368147806889,-0.003945975632299638,-0.005176933374331859
original_ngtdm_Strength_L2,-0.0026041198474519487,-0.0039919709965652245,-0.00279284129748291,-0.004069635417173801
original_ngtdm_Strength_L3,-0.0022515441279730313,-0.003897093360374306,-0.0031188980769646323,-0.0036083679480533753
original_ngtdm_Strength_L4,-0.0026933381321546917,-0.004611029847842963,-0.0021571328770439977,-0.0034869915623770456
original_ngtdm_Strength_L5,-0.0025568265017277335,-0.004971988115778938,-0.003132132087163105,-0.0036323582707242326
original_ngtdm_Strength_Complete,-0.0005458821371563233,-0.001016078563852628,-0.0005018243697651973,-0.0005737716296315844
